FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230911;1700;25;;;
230911;1800;36;;;
230911;1900;30;;;
230911;2000;30;;;
230911;2100;44;;;
230911;2200;19;;;
230911;2300;13;;;
230912;0000;21;;;
230912;0100;19;;;
230912;0200;28;;;
230912;0300;13;;;
230912;0400;14;;;
230912;0500;10;;;
230912;0600;45;;;
230912;0700;84;;;
230912;0800;13;;;
230912;0900;13;;;
230912;1000;13;;;
230912;1100;9;;;
230912;1200;10;;;
230912;1300;11;;;
230912;1400;11;;;
230912;1500;7;;;
230912;1600;17;;;
230912;1700;19;;;
230912;1800;34;;;
230912;1900;24;;;
230912;2000;23;;;
230912;2100;14;;;
230912;2200;11;;;
230912;2300;6;;;
230913;0000;15;;;
230913;0100;15;;;
230913;0200;7;;;
230913;0300;1;;;
230913;0400;1;;;
230913;0500;3;;;
230913;0600;8;;;
230913;0700;32;;;
230913;0800;11;;;
230913;0900;17;;;
230913;1000;8;;;
230913;1100;7;;;
230913;1200;6;;;
230913;1300;4;;;
230913;1400;9;;;
230913;1500;12;;;
230913;1600;12;;;
230913;1700;18;;;
230913;1800;34;;;
230913;1900;54;;;
230913;2000;44;;;
230913;2100;36;;;
230913;2200;30;;;
230913;2300;50;;;
230914;0000;34;;;
230914;0100;11;;;
230914;0200;6;;;
230914;0300;6;;;
230914;0400;5;;;
230914;0500;10;;;
230914;0600;12;;;
230914;0700;15;;;
230914;0800;22;;;
230914;0900;5;;;
230914;1000;7;;;
230914;1100;16;;;
230914;1200;12;;;
230914;1300;13;;;
230914;1400;25;;;
230914;1500;16;;;
230914;1600;13;;;
230914;1700;15;;;
230914;1800;14;;;
230914;1900;19;;;
230914;2000;21;;;
230914;2100;21;;;
230914;2200;7;;;
230914;2300;3;;;
230915;0000;3;;;
230915;0100;3;;;
230915;0200;1;;;
230915;0300;1;;;
230915;0400;1;;;
230915;0500;9;;;
230915;0600;6;;;
230915;0700;12;;;
230915;0800;9;;;
230915;0900;46;;;
230915;1000;16;;;
230915;1100;24;;;
230915;1200;48;;;
230915;1300;16;;;
230915;1400;23;;;
230915;1500;31;;;
230915;1600;38;;;
230915;1700;85;;;
230915;1800;79;;;
230915;1900;55;;;
230915;2000;51;;;
230915;2100;52;;;
230915;2200;17;;;
230915;2300;20;;;
230916;0000;27;;;
230916;0100;8;;;
230916;0200;6;;;
230916;0300;21;;;
230916;0400;34;;;
230916;0500;27;;;
230916;0600;37;;;
230916;0700;18;;;
230916;0800;81;;;
230916;0900;50;;;
230916;1000;9;;;
230916;1100;12;;;
230916;1200;11;;;
230916;1300;10;;;
230916;1400;12;;;
230916;1500;28;;;
230916;1600;18;;;
230916;1700;19;;;
230916;1800;14;;;
230916;1900;21;;;
230916;2000;17;;;
230916;2100;19;;;
230916;2200;33;;;
230916;2300;18;;;
230917;0000;17;;;
230917;0100;40;;;
230917;0200;8;;;
230917;0300;6;;;
230917;0400;3;;;
230917;0500;15;;;
230917;0600;44;;;
230917;0700;37;;;
230917;0800;57;;;
230917;0900;21;;;
230917;1000;15;;;
230917;1100;14;;;
230917;1200;9;;;
230917;1300;5;;;
230917;1400;9;;;
230917;1500;11;;;
230917;1600;13;;;
230917;1700;24;;;
230917;1800;41;;;
230917;1900;79;;;
230917;2000;40;;;
230917;2100;43;;;
230917;2200;20;;;
230917;2300;18;;;
230918;0000;17;;;
230918;0100;31;;;
230918;0200;34;;;
230918;0300;8;;;
230918;0400;22;;;
230918;0500;28;;;
230918;0600;36;;;
230918;0700;17;;;
230918;0800;7;;;
230918;0900;8;;;
230918;1000;8;;;
230918;1100;6;;;
230918;1200;12;;;
230918;1300;10;;;
230918;1400;10;;;
230918;1500;8;;;
230918;1600;6;;;
230918;1700;25;;;
230918;1800;27;;;
230918;1900;85;;;
230918;2000;189;;;
230918;2100;51;;;
230918;2200;119;;;
230918;2300;153;;;
230919;0000;223;;;
230919;0100;136;;;
230919;0200;202;;;
230919;0300;126;;;
230919;0400;18;;;
230919;0500;34;;;
230919;0600;74;;;
230919;0700;140;;;
230919;0800;151;;;
230919;0900;59;;;
230919;1000;12;;;
230919;1100;10;;;
230919;1200;5;;;
230919;1300;3;;;
230919;1400;3;;;
230919;1500;2;;;
230919;1600;7;;;
230919;1700;20;;;
230919;1800;43;;;
230919;1900;101;;;
230919;2000;183;;;
230919;2100;242;;;
230919;2200;239;;;
230919;2300;205;;;
230920;0000;176;;;
230920;0100;188;;;
230920;0200;116;;;
230920;0300;126;;;
230920;0400;80;;;
230920;0500;82;;;
230920;0600;184;;;
230920;0700;302;;;
230920;0800;127;;;
230920;0900;28;;;
230920;1000;35;;;
230920;1100;17;;;
230920;1200;16;;;
230920;1300;10;;;
230920;1400;7;;;
230920;1500;;;;
230920;1600;;;7;
230920;1700;;;;
230920;1800;51;;;
230920;1900;135;;;
230920;2000;248;;;
230920;2100;226;;;
230920;2200;279;;;
230920;2300;324;;;
230921;0000;308;;;
230921;0100;70;;;
230921;0200;43;;;
230921;0300;17;;;
230921;0400;10;;;
230921;0500;26;;;
230921;0600;136;;;
230921;0700;235;;;
230921;0800;93;;;
230921;0900;20;;;
230921;1000;13;;;
230921;1100;10;;;
230921;1200;5;;;
230921;1300;4;;;
230921;1400;4;;;
230921;1500;4;;;
230921;1600;4;;;
230921;1700;18;;;
230921;1800;29;;;
230921;1900;67;;;
230921;2000;30;;;
230921;2100;89;;;
230921;2200;235;;;
230921;2300;109;;;
230922;0000;131;;;
230922;0100;73;;;
230922;0200;78;;;
230922;0300;26;;;
230922;0400;42;;;
230922;0500;50;;;
230922;0600;82;;;
230922;0700;122;;;
230922;0800;27;;;
230922;0900;86;;;
230922;1000;27;;;
230922;1100;18;;;
230922;1200;12;;;
230922;1300;7;;;
230922;1400;3;;;
230922;1500;2;;;
230922;1600;11;;;
230922;1700;9;;;
230922;1800;27;;;
230922;1900;42;;;
230922;2000;33;;;
230922;2100;56;;;
230922;2200;77;;;
230922;2300;16;;;
230923;0000;66;;;
230923;0100;95;;;
230923;0200;40;;;
230923;0300;13;;;
230923;0400;10;;;
230923;0500;22;;;
230923;0600;38;;;
230923;0700;60;;;
230923;0800;24;;;
230923;0900;5;;;
230923;1000;13;;;
230923;1100;9;;;
230923;1200;4;;;
230923;1300;8;;;
230923;1400;3;;;
230923;1500;3;;;
230923;1600;3;;;
230923;1700;9;;;
230923;1800;23;;;
230923;1900;94;;;
230923;2000;151;;;
230923;2100;47;;;
230923;2200;56;;;
230923;2300;44;;;
230924;0000;50;;;
230924;0100;91;;;
230924;0200;69;;;
230924;0300;30;;;
230924;0400;22;;;
230924;0500;21;;;
230924;0600;65;;;
230924;0700;140;;;
230924;0800;33;;;
230924;0900;19;;;
230924;1000;4;;;
230924;1100;8;;;
230924;1200;9;;;
230924;1300;7;;;
230924;1400;2;;;
230924;1500;2;;;
230924;1600;5;;;
230924;1700;8;;;
230924;1800;20;;;
230924;1900;105;;;
230924;2000;160;;;
230924;2100;135;;;
230924;2200;156;;;
230924;2300;266;;;
230925;0000;169;;;
230925;0100;68;;;
230925;0200;76;;;
230925;0300;48;;;
230925;0400;53;;;
230925;0500;50;;;
230925;0600;91;;;
230925;0700;94;;;
230925;0800;22;;;
230925;0900;2;;;
230925;1000;4;;;
230925;1100;4;;;
230925;1200;2;;;
230925;1300;1;;;
230925;1400;8;;;
230925;1500;6;;;
230925;1600;4;;;
230925;1700;13;;;
230925;1800;20;;;
230925;1900;14;;;
230925;2000;27;;;
230925;2100;13;;;
230925;2200;9;;;
230925;2300;7;;;
230926;0000;5;;;
230926;0100;2;;;
230926;0200;3;;;
230926;0300;1;;;
230926;0400;3;;;
230926;0500;3;;;
230926;0600;1;;;
230926;0700;9;;;
230926;0800;9;;;
230926;0900;14;;;
230926;1000;15;;;
230926;1100;8;;;
230926;1200;12;;;
230926;1300;;;71;
230926;1400;;;98;
230926;1500;;;;
230926;1600;13;;;
230926;1700;7;;;
230926;1800;5;;;
230926;1900;11;;;
230926;2000;9;;;
230926;2100;5;;;
230926;2200;3;;;
230926;2300;2;;;
230927;0000;3;;;
230927;0100;2;;;
230927;0200;1;;;
230927;0300;1;;;
230927;0400;1;;;
230927;0500;1;;;
230927;0600;10;;;
230927;0700;22;;;
230927;0800;15;;;
230927;0900;24;;;
230927;1000;13;;;
230927;1100;19;;;
230927;1200;20;;;
230927;1300;4;;;
230927;1400;20;;;
230927;1500;25;;;
230927;1600;7;;;
230927;1700;16;;;
230927;1800;58;;;
230927;1900;53;;;
230927;2000;67;;;
230927;2100;56;;;
230927;2200;59;;;
230927;2300;22;;;
230928;0000;37;;;
230928;0100;61;;;
230928;0200;22;;;
230928;0300;27;;;
230928;0400;17;;;
230928;0500;11;;;
230928;0600;28;;;
230928;0700;38;;;
230928;0800;31;;;
230928;0900;10;;;
230928;1000;14;;;
230928;1100;12;;;
230928;1200;8;;;
230928;1300;7;;;
230928;1400;4;;;
230928;1500;3;;;
230928;1600;6;;;
230928;1700;9;;;
230928;1800;23;;;
230928;1900;27;;;
230928;2000;206;;;
230928;2100;184;;;
230928;2200;80;;;
230928;2300;50;;;
230929;0000;18;;;
230929;0100;66;;;
230929;0200;26;;;
230929;0300;8;;;
230929;0400;9;;;
230929;0500;8;;;
230929;0600;76;;;
230929;0700;35;;;
230929;0800;23;;;
230929;0900;7;;;
230929;1000;4;;;
230929;1100;2;;;
230929;1200;5;;;
230929;1300;3;;;
230929;1400;1;;;
230929;1500;1;;;
230929;1600;1;;;
230929;1700;3;;;
230929;1800;20;;;
230929;1900;18;;;
230929;2000;39;;;
230929;2100;80;;;
230929;2200;231;;;
230929;2300;37;;;
230930;0000;29;;;
230930;0100;84;;;
230930;0200;53;;;
230930;0300;18;;;
230930;0400;27;;;
230930;0500;28;;;
230930;0600;33;;;
230930;0700;52;;;
230930;0800;32;;;
230930;0900;28;;;
230930;1000;29;;;
230930;1100;16;;;
230930;1200;6;;;
230930;1300;5;;;
230930;1400;5;;;
230930;1500;4;;;
230930;1600;5;;;
230930;1700;6;;;
230930;1800;17;;;
230930;1900;21;;;
230930;2000;23;;;
230930;2100;42;;;
230930;2200;39;;;
230930;2300;21;;;
231001;0000;9;;;
231001;0100;22;;;
231001;0200;9;;;
231001;0300;12;;;
231001;0400;4;;;
231001;0500;1;;;
231001;0600;1;;;
231001;0700;3;;;
231001;0800;4;;;
231001;0900;2;;;
231001;1000;5;;;
231001;1100;6;;;
231001;1200;5;;;
231001;1300;4;;;
231001;1400;5;;;
231001;1500;4;;;
231001;1600;8;;;
231001;1700;8;;;
231001;1800;15;;;
231001;1900;26;;;
231001;2000;34;;;
231001;2100;42;;;
231001;2200;46;;;
231001;2300;48;;;
231002;0000;20;;;
231002;0100;61;;;
231002;0200;41;;;
231002;0300;39;;;
231002;0400;20;;;
231002;0500;9;;;
231002;0600;45;;;
231002;0700;31;;;
231002;0800;8;;;
231002;0900;9;;;
231002;1000;7;;;
231002;1100;7;;;
231002;1200;3;;;
231002;1300;3;;;
231002;1400;3;;;
231002;1500;1;;;
231002;1600;2;;;
231002;1700;10;;;
231002;1800;9;;;
231002;1900;28;;;
231002;2000;45;;;
231002;2100;68;;;
231002;2200;28;;;
231002;2300;15;;;
231003;0000;28;;;
231003;0100;16;;;
231003;0200;28;;;
231003;0300;31;;;
231003;0400;35;;;
231003;0500;27;;;
231003;0600;25;;;
231003;0700;21;;;
231003;0800;8;;;
231003;0900;8;;;
231003;1000;7;;;
231003;1100;16;;;
231003;1200;;;;
231003;1300;;;;
231003;1400;;;;
231003;1500;;29;;
231003;1600;;30;;
231003;1700;;;20;
231003;1800;;;34;
231003;1900;;;37;
231003;2000;;;36;
231003;2100;;;15;
231003;2200;;;9;
231003;2300;;;7;
231004;0000;;;13;
231004;0100;;;8;
231004;0200;;;4;
231004;0300;;;2;
231004;0400;;;1;
231004;0500;;;3;
231004;0600;;;28;
231004;0700;;;71;
231004;0800;;;37;
231004;0900;;;53;
231004;1000;;;46;
231004;1100;;;26;
231004;1200;;;5;
231004;1300;;;;
231004;1400;;;1;
231004;1500;;;1;
231004;1600;;;1;
231004;1700;;;1;
231004;1800;;;1;
231004;1900;;;3;
231004;2000;;;3;
231004;2100;;;3;
231004;2200;;;1;
231004;2300;;;1;
231005;0000;;;4;
231005;0100;;;5;
231005;0200;;;3;
231005;0300;;;3;
231005;0400;;;6;
231005;0500;;;3;
231005;0600;;;2;
231005;0700;;;1;
231005;0800;;;3;
231005;0900;;;4;
231005;1000;;1;;
231005;1100;;1;;
231005;1200;;1;;
231005;1300;;1;;
231005;1400;;1;;
231005;1500;;;2;
231005;1600;;;3;
231005;1700;;;5;
231005;1800;;;2;
231005;1900;;;2;
231005;2000;;;5;
231005;2100;;;4;
231005;2200;;;3;
231005;2300;;;4;
231006;0000;;;3;
231006;0100;;;4;
231006;0200;;;8;
231006;0300;;;4;
231006;0400;;;3;
231006;0500;;;2;
231006;0600;;1;;
231006;0700;;;2;
231006;0800;;;5;
231006;0900;;;3;
231006;1000;;;2;
231006;1100;;;4;
231006;1200;;;5;
231006;1300;;;2;
231006;1400;;;1;
231006;1500;;;2;
231006;1600;;;1;
231006;1700;;;1;
231006;1800;;;1;
231006;1900;;;2;
231006;2000;;;4;
231006;2100;;;5;
231006;2200;;;3;
231006;2300;;;1;
231007;0000;;;1;
231007;0100;;;5;
231007;0200;;;4;
231007;0300;;;3;
231007;0400;;;5;
231007;0500;;;3;
231007;0600;;;3;
231007;0700;;;3;
231007;0800;;;;
231007;0900;;;;
231007;1000;;;;
231007;1100;;;;
231007;1200;;;;
231007;1300;;;;
231007;1400;7;;;
231007;1500;;;;
231007;1600;8;;;
231007;1700;7;;;
231007;1800;7;;;
231007;1900;15;;;
231007;2000;;;;
231007;2100;7;;;
231007;2200;5;;;
231007;2300;3;;;
231008;0000;5;;;
231008;0100;1;;;
231008;0200;1;;;
231008;0300;4;;;
231008;0400;3;;;
231008;0500;1;;;
231008;0600;4;;;
231008;0700;15;;;
231008;0800;15;;;
231008;0900;15;;;
231008;1000;19;;;
231008;1100;14;;;
231008;1200;15;;;
231008;1300;9;;;
231008;1400;14;;;
231008;1500;12;;;
231008;1600;7;;;
231008;1700;13;;;
231008;1800;21;;;
231008;1900;26;;;
231008;2000;17;;;
231008;2100;13;;;
231008;2200;9;;;
231008;2300;6;;;
231009;0000;8;;;
231009;0100;6;;;
231009;0200;5;;;
231009;0300;4;;;
231009;0400;3;;;
231009;0500;2;;;
231009;0600;1;;;
231009;0700;2;;;
231009;0800;4;;;
231009;0900;5;;;
231009;1000;12;;;
231009;1100;18;;;
231009;1200;11;;;
231009;1300;10;;;
231009;1400;8;;;
231009;1500;11;;;
231009;1600;9;;;
231009;1700;12;;;
231009;1800;22;;;
231009;1900;17;;;
231009;2000;28;;;
231009;2100;49;;;
231009;2200;43;;;
231009;2300;86;;;
231010;0000;35;;;
231010;0100;42;;;
231010;0200;33;;;
231010;0300;31;;;
231010;0400;43;;;
231010;0500;45;;;
231010;0600;79;;;
231010;0700;43;;;
231010;0800;12;;;
231010;0900;27;;;
231010;1000;17;;;
231010;1100;10;;;
231010;1200;19;;;
231010;1300;12;;;
231010;1400;9;;;
231010;1500;11;;;
231010;1600;8;;;
231010;1700;5;;;
231010;1800;20;;;
231010;1900;62;;;
231010;2000;73;;;
231010;2100;158;;;
231010;2200;158;;;
231010;2300;123;;;
231011;0000;51;;;
231011;0100;16;;;
231011;0200;52;;;
231011;0300;21;;;
231011;0400;28;;;
231011;0500;44;;;
231011;0600;29;;;
231011;0700;26;;;
231011;0800;9;;;
231011;0900;5;;;
231011;1000;2;;;
231011;1100;4;;;
231011;1200;6;;;
231011;1300;4;;;
231011;1400;4;;;
231011;1500;3;;;
231011;1600;4;;;
231011;1700;6;;;
231011;1800;21;;;
231011;1900;40;;;
231011;2000;40;;;
231011;2100;65;;;
231011;2200;65;;;
231011;2300;17;;;
231012;0000;15;;;
231012;0100;11;;;
231012;0200;26;;;
231012;0300;19;;;
231012;0400;15;;;
231012;0500;25;;;
231012;0600;63;;;
231012;0700;20;;;
231012;0800;7;;;
231012;0900;13;;;
231012;1000;21;;;
231012;1100;8;;;
231012;1200;5;;;
231012;1300;4;;;
231012;1400;2;;;
231012;1500;1;;;
231012;1600;2;;;
231012;1700;13;;;
231012;1800;15;;;
231012;1900;24;;;
231012;2000;24;;;
231012;2100;28;;;
231012;2200;23;;;
231012;2300;26;;;
231013;0000;26;;;
231013;0100;21;;;
231013;0200;53;;;
231013;0300;52;;;
231013;0400;22;;;
231013;0500;34;;;
231013;0600;30;;;
231013;0700;17;;;
231013;0800;25;;;
231013;0900;14;;;
231013;1000;8;;;
231013;1100;6;;;
231013;1200;4;;;
231013;1300;4;;;
231013;1400;4;;;
231013;1500;2;;;
231013;1600;4;;;
231013;1700;6;;;
231013;1800;14;;;
231013;1900;27;;;
231013;2000;41;;;
231013;2100;60;;;
231013;2200;111;;;
231013;2300;108;;;
231014;0000;71;;;
231014;0100;64;;;
231014;0200;76;;;
231014;0300;87;;;
231014;0400;21;;;
231014;0500;25;;;
231014;0600;16;;;
231014;0700;12;;;
231014;0800;8;;;
231014;0900;6;;;
231014;1000;4;;;
231014;1100;2;;;
231014;1200;1;;;
231014;1300;3;;;
231014;1400;6;;;
231014;1500;3;;;
231014;1600;1;;;
231014;1700;2;;;
231014;1800;8;;;
231014;1900;12;;;
231014;2000;18;;;
231014;2100;61;;;
231014;2200;98;;;
231014;2300;29;;;
231015;0000;8;;;
231015;0100;29;;;
231015;0200;12;;;
231015;0300;9;;;
231015;0400;7;;;
231015;0500;6;;;
231015;0600;19;;;
231015;0700;8;;;
231015;0800;8;;;
231015;0900;8;;;
231015;1000;;;;
231015;1100;5;;;
231015;1200;3;;;
231015;1300;3;;;
231015;1400;;;;
231015;1500;5;;;
231015;1600;5;;;
231015;1700;6;;;
231015;1800;11;;;
231015;1900;23;;;
231015;2000;11;;;
231015;2100;13;;;
231015;2200;8;;;
231015;2300;12;;;
231016;0000;12;;;
231016;0100;25;;;
231016;0200;53;;;
231016;0300;16;;;
231016;0400;36;;;
231016;0500;25;;;
231016;0600;55;;;
231016;0700;37;;;
231016;0800;6;;;
231016;0900;7;;;
231016;1000;5;;;
231016;1100;4;;;
231016;1200;4;;;
231016;1300;2;;;
231016;1400;2;;;
231016;1500;3;;;
231016;1600;2;;;
231016;1700;3;;;
231016;1800;12;;;
231016;1900;13;;;
231016;2000;15;;;
231016;2100;11;;;
231016;2200;11;;;
231016;2300;17;;;
231017;0000;19;;;
231017;0100;1;;;
231017;0200;3;;;
231017;0300;8;;;
231017;0400;23;;;
231017;0500;12;;;
231017;0600;13;;;
231017;0700;14;;;
231017;0800;8;;;
231017;0900;7;;;
231017;1000;4;;;
231017;1100;2;;;
231017;1200;1;;;
231017;1300;2;;;
231017;1400;1;;;
231017;1500;1;;;
231017;1600;1;;;
231017;1700;21;;;
231017;1800;6;;;
231017;1900;19;;;
231017;2000;33;;;
231017;2100;123;;;
231017;2200;173;;;
231017;2300;88;;;
231018;0000;98;;;
231018;0100;44;;;
231018;0200;38;;;
231018;0300;19;;;
231018;0400;16;;;
231018;0500;26;;;
231018;0600;76;;;
231018;0700;30;;;
231018;0800;20;;;
231018;0900;12;;;
231018;1000;7;;;
231018;1100;5;;;
231018;1200;5;;;
231018;1300;3;;;
231018;1400;3;;;
231018;1500;11;;;
231018;1600;7;;;
231018;1700;3;;;
231018;1800;2;;;
231018;1900;12;;;
231018;2000;9;;;
231018;2100;5;;;
231018;2200;2;;;
231018;2300;1;;;
231019;0000;1;;;
231019;0100;1;;;
231019;0200;3;;;
231019;0300;3;;;
231019;0400;8;;;
231019;0500;18;;;
231019;0600;20;;;
231019;0700;16;;;
231019;0800;6;;;
231019;0900;3;;;
231019;1000;5;;;
231019;1100;2;;;
231019;1200;2;;;
231019;1300;4;;;
231019;1400;3;;;
231019;1500;6;;;
231019;1600;4;;;
231019;1700;5;;;
231019;1800;12;;;
231019;1900;10;;;
231019;2000;6;;;
231019;2100;15;;;
231019;2200;14;;;
231019;2300;9;;;
231020;0000;7;;;
231020;0100;3;;;
231020;0200;3;;;
231020;0300;7;;;
231020;0400;4;;;
231020;0500;13;;;
231020;0600;35;;;
231020;0700;29;;;
231020;0800;16;;;
231020;0900;7;;;
231020;1000;6;;;
231020;1100;8;;;
231020;1200;7;;;
231020;1300;4;;;
231020;1400;4;;;
231020;1500;5;;;
231020;1600;2;;;
231020;1700;2;;;
231020;1800;12;;;
231020;1900;42;;;
231020;2000;41;;;
231020;2100;36;;;
231020;2200;66;;;
231020;2300;62;;;
231021;0000;76;;;
231021;0100;50;;;
231021;0200;33;;;
231021;0300;46;;;
231021;0400;42;;;
231021;0500;26;;;
231021;0600;24;;;
231021;0700;12;;;
231021;0800;7;;;
231021;0900;4;;;
231021;1000;2;;;
231021;1100;3;;;
231021;1200;4;;;
231021;1300;2;;;
231021;1400;1;;;
231021;1500;1;;;
231021;1600;2;;;
231021;1700;3;;;
231021;1800;9;;;
231021;1900;19;;;
231021;2000;26;;;
231021;2100;20;;;
231021;2200;29;;;
231021;2300;19;;;
231022;0000;28;;;
231022;0100;33;;;
231022;0200;29;;;
231022;0300;28;;;
231022;0400;24;;;
231022;0500;19;;;
231022;0600;17;;;
231022;0700;12;;;
231022;0800;9;;;
231022;0900;6;;;
231022;1000;14;;;
231022;1100;7;;;
231022;1200;2;;;
231022;1300;2;;;
231022;1400;6;;;
231022;1500;5;;;
231022;1600;2;;;
231022;1700;2;;;
231022;1800;4;;;
231022;1900;9;;;
231022;2000;19;;;
231022;2100;36;;;
231022;2200;72;;;
231022;2300;60;;;
231023;0000;48;;;
231023;0100;75;;;
231023;0200;57;;;
231023;0300;53;;;
231023;0400;41;;;
231023;0500;49;;;
231023;0600;109;;;
231023;0700;38;;;
231023;0800;17;;;
231023;0900;7;;;
231023;1000;6;;;
231023;1100;5;;;
231023;1200;5;;;
231023;1300;13;;;
231023;1400;29;;;
231023;1500;32;;;
231023;1600;29;;;
231023;1700;52;;;
231023;1800;43;;;
231023;1900;45;;;
231023;2000;102;;;
231023;2100;33;;;
231023;2200;70;;;
231023;2300;85;;;
231024;0000;13;;;
231024;0100;14;;;
231024;0200;37;;;
231024;0300;15;;;
231024;0400;15;;;
231024;0500;9;;;
231024;0600;11;;;
231024;0700;14;;;
231024;0800;8;;;
231024;0900;4;;;
231024;1000;2;;;
231024;1100;4;;;
231024;1200;2;;;
231024;1300;1;;;
231024;1400;1;;;
231024;1500;;;23;
231024;1600;4;;;
231024;1700;6;;;
231024;1800;10;;;
231024;1900;9;;;
231024;2000;9;;;
231024;2100;9;;;
231024;2200;8;;;
231024;2300;5;;;
231025;0000;3;;;
231025;0100;1;;;
231025;0200;8;;;
231025;0300;19;;;
231025;0400;11;;;
231025;0500;31;;;
231025;0600;42;;;
231025;0700;16;;;
231025;0800;10;;;
231025;0900;12;;;
231025;1000;7;;;
231025;1100;4;;;
231025;1200;3;;;
231025;1300;5;;;
231025;1400;4;;;
231025;1500;2;;;
231025;1600;4;;;
231025;1700;5;;;
231025;1800;2;;;
231025;1900;14;;;
231025;2000;8;;;
231025;2100;8;;;
231025;2200;6;;;
231025;2300;6;;;
231026;0000;12;;;
231026;0100;6;;;
231026;0200;7;;;
231026;0300;4;;;
231026;0400;3;;;
231026;0500;4;;;
231026;0600;7;;;
231026;0700;4;;;
231026;0800;4;;;
231026;0900;4;;;
231026;1000;3;;;
231026;1100;2;;;
231026;1200;2;;;
231026;1300;4;;;
231026;1400;2;;;
231026;1500;2;;;
231026;1600;3;;;
231026;1700;7;;;
231026;1800;12;;;
231026;1900;10;;;
231026;2000;14;;;
231026;2100;7;;;
231026;2200;1;;;
231026;2300;4;;;
231027;0000;5;;;
231027;0100;2;;;
231027;0200;1;;;
231027;0300;1;;;
231027;0400;1;;;
231027;0500;1;;;
231027;0600;2;;;
231027;0700;15;;;
231027;0800;13;;;
231027;0900;24;;;
231027;1000;6;;;
231027;1100;7;;;
231027;1200;12;;;
231027;1300;10;;;
231027;1400;6;;;
231027;1500;5;;;
231027;1600;7;;;
231027;1700;13;;;
231027;1800;19;;;
231027;1900;27;;;
231027;2000;24;;;
231027;2100;13;;;
231027;2200;36;;;
231027;2300;13;;;
231028;0000;13;;;
231028;0100;24;;;
231028;0200;29;;;
231028;0300;18;;;
231028;0400;23;;;
231028;0500;7;;;
231028;0600;44;;;
231028;0700;11;;;
231028;0800;12;;;
231028;0900;30;;;
231028;1000;4;;;
231028;1100;7;;;
231028;1200;11;;;
231028;1300;16;;;
231028;1400;10;;;
231028;1500;25;;;
231028;1600;23;;;
231028;1700;28;;;
231028;1800;15;;;
231028;1900;26;;;
231028;2000;62;;;
231028;2100;29;;;
231028;2200;26;;;
231028;2300;15;;;
231029;0000;12;;;
231029;0100;36;;;
231029;0200;10;;;
231029;0300;6;;;
231029;0400;19;;;
231029;0500;10;;;
231029;0600;31;;;
231029;0700;10;;;
231029;0800;8;;;
231029;0900;25;;;
231029;1000;15;;;
231029;1100;11;;;
231029;1200;7;;;
231029;1300;18;;;
231029;1400;12;;;
231029;1500;11;;;
231029;1600;16;;;
231029;1700;16;;;
231029;1800;20;;;
231029;1900;35;;;
231029;2000;58;;;
231029;2100;56;;;
231029;2200;65;;;
231029;2300;69;;;
231030;0000;43;;;
231030;0100;69;;;
231030;0200;57;;;
231030;0300;79;;;
231030;0400;48;;;
231030;0500;73;;;
231030;0600;85;;;
231030;0700;25;;;
231030;0800;25;;;
231030;0900;14;;;
231030;1000;14;;;
231030;1100;10;;;
231030;1200;7;;;
231030;1300;5;;;
231030;1400;5;;;
231030;1500;13;;;
231030;1600;;;;
231030;1700;46;;;
231030;1800;20;;;
231030;1900;32;;;
231030;2000;70;;;
231030;2100;77;;;
231030;2200;59;;;
231030;2300;82;;;
231031;0000;85;;;
231031;0100;19;;;
231031;0200;21;;;
231031;0300;20;;;
231031;0400;11;;;
231031;0500;13;;;
231031;0600;34;;;
231031;0700;19;;;
231031;0800;13;;;
231031;0900;8;;;
231031;1000;4;;;
231031;1100;6;;;
231031;1200;4;;;
231031;1300;1;;;
231031;1400;1;;;
231031;1500;3;;;
231031;1600;2;;;
231031;1700;4;;;
231031;1800;9;;;
231031;1900;36;;;
231031;2000;106;;;
231031;2100;75;;;
231031;2200;106;;;
231031;2300;96;;;
231101;0000;137;;;
231101;0100;72;;;
231101;0200;113;;;
231101;0300;38;;;
231101;0400;31;;;
231101;0500;58;;;
231101;0600;43;;;
231101;0700;29;;;
231101;0800;17;;;
231101;0900;8;;;
231101;1000;6;;;
231101;1100;6;;;
231101;1200;6;;;
231101;1300;6;;;
231101;1400;3;;;
231101;1500;3;;;
231101;1600;1;;;
231101;1700;1;;;
231101;1800;7;;;
231101;1900;27;;;
231101;2000;97;;;
231101;2100;146;;;
231101;2200;52;;;
231101;2300;73;;;
231102;0000;86;;;
231102;0100;32;;;
231102;0200;30;;;
231102;0300;9;;;
231102;0400;16;;;
231102;0500;8;;;
231102;0600;7;;;
231102;0700;18;;;
231102;0800;11;;;
231102;0900;7;;;
231102;1000;3;;;
231102;1100;3;;;
231102;1200;4;;;
231102;1300;4;;;
231102;1400;5;;;
231102;1500;8;;;
231102;1600;6;;;
231102;1700;10;;;
231102;1800;8;;;
231102;1900;12;;;
231102;2000;9;;;
231102;2100;4;;;
231102;2200;3;;;
231102;2300;6;;;
231103;0000;5;;;
231103;0100;4;;;
231103;0200;3;;;
231103;0300;1;;;
231103;0400;5;;;
